"Parcel.Number","old_height","new_height_rezoning","new_height_housing_choice","height_increase_rezoning","height_increase_housing_choice"
"0819051",40,40,40,FALSE,FALSE
"0819052",40,40,40,FALSE,FALSE
"0819054",40,40,40,FALSE,FALSE
"0819056",40,40,40,FALSE,FALSE
"0819058",40,40,40,FALSE,FALSE
"0819061",40,40,40,FALSE,FALSE
"0819064",40,40,40,FALSE,FALSE
"0819068",40,40,40,FALSE,FALSE
"0819069",40,40,40,FALSE,FALSE
"0820002",50,50,50,FALSE,FALSE
"0820003",50,50,50,FALSE,FALSE
"0820004",50,50,50,FALSE,FALSE
"0820006",50,50,50,FALSE,FALSE
"0820026",50,50,50,FALSE,FALSE
"0821001",50,50,50,FALSE,FALSE
"0821002",50,50,50,FALSE,FALSE
"0821003",50,50,50,FALSE,FALSE
"0821005",50,50,50,FALSE,FALSE
"0821010",50,50,50,FALSE,FALSE
"0821012",50,50,50,FALSE,FALSE
"0821013",50,50,50,FALSE,FALSE
"0821014",50,50,50,FALSE,FALSE
"0821015",50,50,50,FALSE,FALSE
"0821016",50,50,50,FALSE,FALSE
"0821017",50,50,50,FALSE,FALSE
"0821018",50,50,50,FALSE,FALSE
"0821020",50,50,50,FALSE,FALSE
"0821023",50,50,50,FALSE,FALSE
"0821025",50,50,50,FALSE,FALSE
"0821028",50,50,50,FALSE,FALSE
"0821029",50,50,50,FALSE,FALSE
"0821030",50,50,50,FALSE,FALSE
"0821031",50,50,50,FALSE,FALSE
"0821036",50,50,50,FALSE,FALSE
"0821037",50,50,50,FALSE,FALSE
"0821038",50,50,50,FALSE,FALSE
"0821039",50,50,50,FALSE,FALSE
"0821042",50,50,50,FALSE,FALSE
"0821045",50,50,50,FALSE,FALSE
"0821052",50,50,50,FALSE,FALSE
"0821060",50,50,50,FALSE,FALSE
"0821068",50,50,50,FALSE,FALSE
"0821071",50,50,50,FALSE,FALSE
"0821074",50,50,50,FALSE,FALSE
"0821077",50,50,50,FALSE,FALSE
"0821080",50,50,50,FALSE,FALSE
"0821082",50,50,50,FALSE,FALSE
"0821085",50,50,50,FALSE,FALSE
"0821087",50,50,50,FALSE,FALSE
"0822001",50,50,50,FALSE,FALSE
"0822002",50,50,50,FALSE,FALSE
"0822003",50,50,50,FALSE,FALSE
"0822004",50,50,50,FALSE,FALSE
"0822005",50,50,50,FALSE,FALSE
"0822006",50,50,50,FALSE,FALSE
"0822007",50,50,50,FALSE,FALSE
"0822008",50,50,50,FALSE,FALSE
"0822011",50,50,50,FALSE,FALSE
"0822012",40,40,40,FALSE,FALSE
"0822015",40,40,40,FALSE,FALSE
"0822016",40,40,40,FALSE,FALSE
"0822017",40,40,40,FALSE,FALSE
"0822018",40,40,40,FALSE,FALSE
"0822019",40,40,40,FALSE,FALSE
"0822021",40,40,40,FALSE,FALSE
"0822022",40,40,40,FALSE,FALSE
"0822023",40,40,40,FALSE,FALSE
"0822031",40,40,40,FALSE,FALSE
"0822033",40,40,40,FALSE,FALSE
"0822034",40,40,40,FALSE,FALSE
"0822036",40,40,40,FALSE,FALSE
"0822037",40,40,40,FALSE,FALSE
"0822045",40,40,40,FALSE,FALSE
"0822047",40,40,40,FALSE,FALSE
"0822051",40,40,40,FALSE,FALSE
"0822054",50,50,50,FALSE,FALSE
"0822056",40,40,40,FALSE,FALSE
"0822058",40,40,40,FALSE,FALSE
"0822063",40,40,40,FALSE,FALSE
"0822066",40,40,40,FALSE,FALSE
"0822077",50,50,50,FALSE,FALSE
"0822080",40,40,40,FALSE,FALSE
"0823001",40,40,40,FALSE,FALSE
"0823002",40,40,40,FALSE,FALSE
"0823003",40,40,40,FALSE,FALSE
"0823004",40,40,40,FALSE,FALSE
"0823005",40,40,40,FALSE,FALSE
"0823008",40,40,40,FALSE,FALSE
"0823009",40,40,40,FALSE,FALSE
"0823011",40,40,40,FALSE,FALSE
"0823012",40,40,40,FALSE,FALSE
"0823013",40,40,40,FALSE,FALSE
"0823014",40,40,40,FALSE,FALSE
"0823015",40,40,40,FALSE,FALSE
"0823016",40,40,40,FALSE,FALSE
"0823017",40,40,40,FALSE,FALSE
"0824001",40,40,40,FALSE,FALSE
"0824002",40,40,40,FALSE,FALSE
"0824003",40,40,40,FALSE,FALSE
"0824004",40,40,40,FALSE,FALSE
"0824005",40,40,40,FALSE,FALSE
"0824007",40,40,40,FALSE,FALSE
"0824008",40,40,40,FALSE,FALSE
"0824009",40,40,40,FALSE,FALSE
"0824010",40,40,40,FALSE,FALSE
"0824011",40,40,40,FALSE,FALSE
"0824012",40,40,40,FALSE,FALSE
"0824013",40,40,40,FALSE,FALSE
"0824019",40,40,40,FALSE,FALSE
"0824023",40,40,40,FALSE,FALSE
"0825002",40,40,40,FALSE,FALSE
"0825003",40,40,40,FALSE,FALSE
"0825004",40,40,40,FALSE,FALSE
"0825005",40,40,40,FALSE,FALSE
"0825006",40,40,40,FALSE,FALSE
"0825007",40,40,40,FALSE,FALSE
"0825008",40,40,40,FALSE,FALSE
"0825009",40,40,40,FALSE,FALSE
"0825010",40,40,40,FALSE,FALSE
"0825013",40,40,40,FALSE,FALSE
"0825014",40,40,40,FALSE,FALSE
"0825015",40,40,40,FALSE,FALSE
"0825016",40,40,40,FALSE,FALSE
"0825017",40,40,40,FALSE,FALSE
"0825018",40,40,40,FALSE,FALSE
"0825020",40,40,40,FALSE,FALSE
"0825022",40,40,40,FALSE,FALSE
"0825023",40,40,40,FALSE,FALSE
"0825024",40,40,40,FALSE,FALSE
"0825026",40,40,40,FALSE,FALSE
"0825033",40,40,40,FALSE,FALSE
"0825034",40,40,40,FALSE,FALSE
"0825035",40,40,40,FALSE,FALSE
"0825036",40,40,40,FALSE,FALSE
"0825037",40,40,40,FALSE,FALSE
"0825038",40,40,40,FALSE,FALSE
"0825039",40,40,40,FALSE,FALSE
"0825040",40,40,40,FALSE,FALSE
"0825041",40,40,40,FALSE,FALSE
"0825044",40,40,40,FALSE,FALSE
"0825047",40,40,40,FALSE,FALSE
"0825049",40,40,40,FALSE,FALSE
"0825051",40,40,40,FALSE,FALSE
"0826003",40,40,40,FALSE,FALSE
"0826004",40,40,40,FALSE,FALSE
"0826005",40,40,40,FALSE,FALSE
"0826006",40,40,40,FALSE,FALSE
"0826008",40,40,40,FALSE,FALSE
"0826015",40,40,40,FALSE,FALSE
"0826017",40,40,40,FALSE,FALSE
"0826018",40,40,40,FALSE,FALSE
"0826019",40,40,40,FALSE,FALSE
"0826020",40,40,40,FALSE,FALSE
"0826021",40,40,40,FALSE,FALSE
"0826022",40,40,40,FALSE,FALSE
"0826023",40,40,40,FALSE,FALSE
"0826024",40,40,40,FALSE,FALSE
"0826025",40,40,40,FALSE,FALSE
"0826026",40,40,40,FALSE,FALSE
"0826027",40,40,40,FALSE,FALSE
"0826028",40,40,40,FALSE,FALSE
"0826029",40,40,40,FALSE,FALSE
"0826030",40,40,40,FALSE,FALSE
"0826031",40,40,40,FALSE,FALSE
"0827001",40,40,40,FALSE,FALSE
"0827002",40,40,40,FALSE,FALSE
"0827003",40,40,40,FALSE,FALSE
"0827004",40,40,40,FALSE,FALSE
"0827005",40,40,40,FALSE,FALSE
"0827006",40,40,40,FALSE,FALSE
"0827007",40,40,40,FALSE,FALSE
"0827009",40,40,40,FALSE,FALSE
"0827010",40,40,40,FALSE,FALSE
"0827011",40,40,40,FALSE,FALSE
"0827012",40,40,40,FALSE,FALSE
"0827013",40,40,40,FALSE,FALSE
"0827014",40,40,40,FALSE,FALSE
"0827015",40,40,40,FALSE,FALSE
"0827016",40,40,40,FALSE,FALSE
"0827017",40,40,40,FALSE,FALSE
"0827018",40,40,40,FALSE,FALSE
"0827019",40,40,40,FALSE,FALSE
"0827020",40,40,40,FALSE,FALSE
"0827021",40,40,40,FALSE,FALSE
"0827022",40,40,40,FALSE,FALSE
"0827024",40,40,40,FALSE,FALSE
"0827025",40,40,40,FALSE,FALSE
"0827027",40,40,40,FALSE,FALSE
"0827028",40,40,40,FALSE,FALSE
"0827029",40,40,40,FALSE,FALSE
"0827030",40,40,40,FALSE,FALSE
"0827031",40,40,40,FALSE,FALSE
"0827032",40,40,40,FALSE,FALSE
"0827037",40,40,40,FALSE,FALSE
"0827045",40,40,40,FALSE,FALSE
"0827048",40,40,40,FALSE,FALSE
"0827050",40,40,40,FALSE,FALSE
"0828001",40,40,40,FALSE,FALSE
"0828002",40,40,40,FALSE,FALSE
"0828004",40,40,40,FALSE,FALSE
"0828005",40,40,40,FALSE,FALSE
"0828007",40,40,40,FALSE,FALSE
"0828008",40,40,40,FALSE,FALSE
"0828010",40,40,40,FALSE,FALSE
"0828012",40,40,40,FALSE,FALSE
"0828015",40,40,40,FALSE,FALSE
"0828017",40,40,40,FALSE,FALSE
"0828018",40,40,40,FALSE,FALSE
"0828019",40,40,40,FALSE,FALSE
"0828020",40,40,40,FALSE,FALSE
"0828021",40,40,40,FALSE,FALSE
"0828022",40,40,40,FALSE,FALSE
"0828023",40,40,40,FALSE,FALSE
"0828025",40,40,40,FALSE,FALSE
"0828027",40,40,40,FALSE,FALSE
"0828036",40,40,40,FALSE,FALSE
"0828039",40,40,40,FALSE,FALSE
"0828042",40,40,40,FALSE,FALSE
"0828044",40,40,40,FALSE,FALSE
"0828048",40,40,40,FALSE,FALSE
"0829001",40,40,40,FALSE,FALSE
"0829002",40,40,40,FALSE,FALSE
"0829003",40,40,40,FALSE,FALSE
"0829004",40,40,40,FALSE,FALSE
"0829005",40,40,40,FALSE,FALSE
"0829007",40,40,40,FALSE,FALSE
"0829010",40,40,40,FALSE,FALSE
"0829011",40,40,40,FALSE,FALSE
"0829012",40,40,40,FALSE,FALSE
"0829013",40,40,40,FALSE,FALSE
"0829014",40,40,40,FALSE,FALSE
"0829015",40,40,40,FALSE,FALSE
"0829016",40,40,40,FALSE,FALSE
"0829018",40,40,40,FALSE,FALSE
"0829019",40,40,40,FALSE,FALSE
"0829021",40,40,40,FALSE,FALSE
"0829022",40,40,40,FALSE,FALSE
"0829025",40,40,40,FALSE,FALSE
"0829026",40,40,40,FALSE,FALSE
"0829027",40,40,40,FALSE,FALSE
"0829028",40,40,40,FALSE,FALSE
"0829029",40,40,40,FALSE,FALSE
"0829030",40,40,40,FALSE,FALSE
"0829031",40,40,40,FALSE,FALSE
"0829032",40,40,40,FALSE,FALSE
"0829035",40,40,40,FALSE,FALSE
"0829036",40,40,40,FALSE,FALSE
"0829039",40,40,40,FALSE,FALSE
"0829040",40,40,40,FALSE,FALSE
"0829041",40,40,40,FALSE,FALSE
"0829042",40,40,40,FALSE,FALSE
"0829043",40,40,40,FALSE,FALSE
"0829046",40,40,40,FALSE,FALSE
"0830001",40,40,40,FALSE,FALSE
"0830004",40,40,40,FALSE,FALSE
"0830006",40,40,40,FALSE,FALSE
"0830008",40,40,40,FALSE,FALSE
"0830009",40,40,40,FALSE,FALSE
"0830011",40,40,40,FALSE,FALSE
"0830012",40,40,40,FALSE,FALSE
"0830013",40,40,40,FALSE,FALSE
"0830014",40,40,40,FALSE,FALSE
"0830015",40,40,40,FALSE,FALSE
"0830016",40,40,40,FALSE,FALSE
"0830017",40,40,40,FALSE,FALSE
"0830018",40,40,40,FALSE,FALSE
"0830021",40,40,40,FALSE,FALSE
"0830022",40,40,40,FALSE,FALSE
"0830023",40,40,40,FALSE,FALSE
"0830024",40,40,40,FALSE,FALSE
"0830025",40,40,40,FALSE,FALSE
"0830026",40,40,40,FALSE,FALSE
"0830027",40,40,40,FALSE,FALSE
"0830028",40,40,40,FALSE,FALSE
"0830029",40,40,40,FALSE,FALSE
"0830031",40,40,40,FALSE,FALSE
"0830032",40,40,40,FALSE,FALSE
"0830036",40,40,40,FALSE,FALSE
"0830037",40,40,40,FALSE,FALSE
"0830041",40,40,40,FALSE,FALSE
"0830043",40,40,40,FALSE,FALSE
"0830045",40,40,40,FALSE,FALSE
"0830046",40,40,40,FALSE,FALSE
"0830047",40,40,40,FALSE,FALSE
"0830049",40,40,40,FALSE,FALSE
"0830051",40,40,40,FALSE,FALSE
"0830053",40,40,40,FALSE,FALSE
"0831001",50,50,50,FALSE,FALSE
"0831021",50,50,50,FALSE,FALSE
"0831023",50,50,50,FALSE,FALSE
"0831024",40,40,40,FALSE,FALSE
"0839007",40,40,40,FALSE,FALSE
"0839010",40,40,40,FALSE,FALSE
"0839012",40,40,40,FALSE,FALSE
"0839015",40,40,40,FALSE,FALSE
"0839016",40,40,40,FALSE,FALSE
"0839017",40,40,40,FALSE,FALSE
"0839018",40,40,40,FALSE,FALSE
"0839019",40,40,40,FALSE,FALSE
"0839023",40,40,40,FALSE,FALSE
"0839025",40,40,40,FALSE,FALSE
"0839028",40,40,40,FALSE,FALSE
"0839032",40,40,40,FALSE,FALSE
"0839034",40,40,40,FALSE,FALSE
"0839035",40,40,40,FALSE,FALSE
"0839039",40,40,40,FALSE,FALSE
"0839044",50,50,50,FALSE,FALSE
"0839045",40,40,40,FALSE,FALSE
"0839055",40,40,40,FALSE,FALSE
"0839057",40,40,40,FALSE,FALSE
"0839058",40,40,40,FALSE,FALSE
"0839061",40,40,40,FALSE,FALSE
"0839062",40,40,40,FALSE,FALSE
"0839063",40,40,40,FALSE,FALSE
"0839064",40,40,40,FALSE,FALSE
"0839067",40,40,40,FALSE,FALSE
"0839071",40,40,40,FALSE,FALSE
"0839073",40,40,40,FALSE,FALSE
"0839075",40,40,40,FALSE,FALSE
"0840001",40,40,40,FALSE,FALSE
"0840002",40,40,40,FALSE,FALSE
"0840003",40,40,40,FALSE,FALSE
"0840004",40,40,40,FALSE,FALSE
"0840005",40,40,40,FALSE,FALSE
"0840006",40,40,40,FALSE,FALSE
"0840008",40,40,40,FALSE,FALSE
"0840009",40,40,40,FALSE,FALSE
"0840011",40,40,40,FALSE,FALSE
"0840012",40,40,40,FALSE,FALSE
"0840014",40,40,40,FALSE,FALSE
"0840015",40,40,40,FALSE,FALSE
"0840017",40,40,40,FALSE,FALSE
"0840019",40,40,40,FALSE,FALSE
"0840020",40,40,40,FALSE,FALSE
"0840022",40,40,40,FALSE,FALSE
"0840025",40,40,40,FALSE,FALSE
"0840026",40,40,40,FALSE,FALSE
"0840027",40,40,40,FALSE,FALSE
"0840028",40,40,40,FALSE,FALSE
"0840029",40,40,40,FALSE,FALSE
"0840030",40,40,40,FALSE,FALSE
"0840031",40,40,40,FALSE,FALSE
"0840032",40,40,40,FALSE,FALSE
"0840035",40,40,40,FALSE,FALSE
"0840038",40,40,40,FALSE,FALSE
"0840040",40,40,40,FALSE,FALSE
"0840041",40,40,40,FALSE,FALSE
"0840043",40,40,40,FALSE,FALSE
"0840046",40,40,40,FALSE,FALSE
"0840051",40,40,40,FALSE,FALSE
"0840056",40,40,40,FALSE,FALSE
"0841001",40,40,40,FALSE,FALSE
"0841003",40,40,40,FALSE,FALSE
"0841004",40,40,40,FALSE,FALSE
"0841008",40,40,40,FALSE,FALSE
"0841009",40,40,40,FALSE,FALSE
"0841021",40,40,40,FALSE,FALSE
"0841023",40,40,40,FALSE,FALSE
"0841024",40,40,40,FALSE,FALSE
"0841026",40,40,40,FALSE,FALSE
"0841029",40,40,40,FALSE,FALSE
"0841030",40,40,40,FALSE,FALSE
"0841032",40,40,40,FALSE,FALSE
"0841035",40,40,40,FALSE,FALSE
"0841039",40,40,40,FALSE,FALSE
"0841041",40,40,40,FALSE,FALSE
"0841044",40,40,40,FALSE,FALSE
"0841061",40,40,40,FALSE,FALSE
"0841063",40,40,40,FALSE,FALSE
"0842001",40,40,40,FALSE,FALSE
"0842002",40,40,40,FALSE,FALSE
"0842003",40,40,40,FALSE,FALSE
"0842004",40,40,40,FALSE,FALSE
"0842005",40,40,40,FALSE,FALSE
"0842006",40,40,40,FALSE,FALSE
"0842007",40,40,40,FALSE,FALSE
"0842008",40,40,40,FALSE,FALSE
"0842009",40,40,40,FALSE,FALSE
"0842010",40,40,40,FALSE,FALSE
"0842012",40,40,40,FALSE,FALSE
"0842015",40,40,40,FALSE,FALSE
"0842017",40,40,40,FALSE,FALSE
"0842019",40,40,40,FALSE,FALSE
"0842023",40,40,40,FALSE,FALSE
"0842024",40,40,40,FALSE,FALSE
"0842025",40,40,40,FALSE,FALSE
"0842026",40,40,40,FALSE,FALSE
"0842027",40,40,40,FALSE,FALSE
"0842028",40,40,40,FALSE,FALSE
"0842029",40,40,40,FALSE,FALSE
"0842036",40,40,40,FALSE,FALSE
"0842039",40,40,40,FALSE,FALSE
"0842042",40,40,40,FALSE,FALSE
"0842045",40,40,40,FALSE,FALSE
"0842048",40,40,40,FALSE,FALSE
"0842051",40,40,40,FALSE,FALSE
"0842054",40,40,40,FALSE,FALSE
"0842057",40,40,40,FALSE,FALSE
"0842064",40,40,40,FALSE,FALSE
"0842066",40,40,40,FALSE,FALSE
"0842068",40,40,40,FALSE,FALSE
"0843001",40,40,40,FALSE,FALSE
"0843002",40,40,40,FALSE,FALSE
"0843003",40,40,40,FALSE,FALSE
"0843004",40,40,40,FALSE,FALSE
"0843006",40,40,40,FALSE,FALSE
"0843007",40,40,40,FALSE,FALSE
"0843008",40,40,40,FALSE,FALSE
"0843010",40,40,40,FALSE,FALSE
"0843011",40,40,40,FALSE,FALSE
"0843012",40,40,40,FALSE,FALSE
"0843013",40,40,40,FALSE,FALSE
"0843014",40,40,40,FALSE,FALSE
"0843017",40,40,40,FALSE,FALSE
"0843018",40,40,40,FALSE,FALSE
"0843020",40,40,40,FALSE,FALSE
"0843021",40,40,40,FALSE,FALSE
"0843022",40,40,40,FALSE,FALSE
"0843023",40,40,40,FALSE,FALSE
"0843024",40,40,40,FALSE,FALSE
"0843025",40,40,40,FALSE,FALSE
"0843026",40,40,40,FALSE,FALSE
"0843027",40,40,40,FALSE,FALSE
"0843030",40,40,40,FALSE,FALSE
"0843031",40,40,40,FALSE,FALSE
"0843032",40,40,40,FALSE,FALSE
"0843034",40,40,40,FALSE,FALSE
"0843036",40,40,40,FALSE,FALSE
"0843051",40,40,40,FALSE,FALSE
"0843052",40,40,40,FALSE,FALSE
"0843053",40,40,40,FALSE,FALSE
"0843054",40,40,40,FALSE,FALSE
"0843067",40,40,40,FALSE,FALSE
"0844001",40,40,40,FALSE,FALSE
"0844002",40,40,40,FALSE,FALSE
"0844003",40,40,40,FALSE,FALSE
"0844004",40,40,40,FALSE,FALSE
"0844006",40,40,40,FALSE,FALSE
"0844007",40,40,40,FALSE,FALSE
"0844009",40,40,40,FALSE,FALSE
"0844012",40,40,40,FALSE,FALSE
"0844013",40,40,40,FALSE,FALSE
"0844014",40,40,40,FALSE,FALSE
"0844015",40,40,40,FALSE,FALSE
"0844017",40,40,40,FALSE,FALSE
"0844018",40,40,40,FALSE,FALSE
"0844020",40,40,40,FALSE,FALSE
"0844021",40,40,40,FALSE,FALSE
"0844023",40,40,40,FALSE,FALSE
"0844024",40,40,40,FALSE,FALSE
"0844025",40,40,40,FALSE,FALSE
"0844027",40,40,40,FALSE,FALSE
"0844028",40,40,40,FALSE,FALSE
"0844029",40,40,40,FALSE,FALSE
"0844030",40,40,40,FALSE,FALSE
"0844031",40,40,40,FALSE,FALSE
"0844033",40,40,40,FALSE,FALSE
"0844034",40,40,40,FALSE,FALSE
"0844035",40,40,40,FALSE,FALSE
"0844036",40,40,40,FALSE,FALSE
"0844037",40,40,40,FALSE,FALSE
"0844041",40,40,40,FALSE,FALSE
"0844045",40,40,40,FALSE,FALSE
"0844048",40,40,40,FALSE,FALSE
"0844061",40,40,40,FALSE,FALSE
"0844064",40,40,40,FALSE,FALSE
"0844067",40,40,40,FALSE,FALSE
"0844076",40,40,40,FALSE,FALSE
"0845001",40,40,40,FALSE,FALSE
"0845002",40,40,40,FALSE,FALSE
"0845005",40,40,40,FALSE,FALSE
"0845006",40,40,40,FALSE,FALSE
"0845008",40,40,40,FALSE,FALSE
"0845010",40,40,40,FALSE,FALSE
"0845011",40,40,40,FALSE,FALSE
"0845013",40,40,40,FALSE,FALSE
"0845014",40,40,40,FALSE,FALSE
"0845015",40,40,40,FALSE,FALSE
"0845017",40,40,40,FALSE,FALSE
"0845018",40,40,40,FALSE,FALSE
"0845021",40,40,40,FALSE,FALSE
"0845023",40,40,40,FALSE,FALSE
"0845025",40,40,40,FALSE,FALSE
"0845026",40,40,40,FALSE,FALSE
"0845027",40,40,40,FALSE,FALSE
"0845028",40,40,40,FALSE,FALSE
"0845029",40,40,40,FALSE,FALSE
"0845030",40,40,40,FALSE,FALSE
"0845031",40,40,40,FALSE,FALSE
"0845032",40,40,40,FALSE,FALSE
"0845033",40,40,40,FALSE,FALSE
"0845039",40,40,40,FALSE,FALSE
"0845040",40,40,40,FALSE,FALSE
"0845043",40,40,40,FALSE,FALSE
"0845044",40,40,40,FALSE,FALSE
"0845048",40,40,40,FALSE,FALSE
"0845050",40,40,40,FALSE,FALSE
"0845053",40,40,40,FALSE,FALSE
"0845055",40,40,40,FALSE,FALSE
"0845057",40,40,40,FALSE,FALSE
"0845060",40,40,40,FALSE,FALSE
"0845062",40,40,40,FALSE,FALSE
"0845064",40,40,40,FALSE,FALSE
"0845066",40,40,40,FALSE,FALSE
"0846001",40,40,50,FALSE,TRUE
"0846005",40,40,50,FALSE,TRUE
"0846011",40,40,65,FALSE,TRUE
"0846014",40,40,65,FALSE,TRUE
"0846016",40,40,65,FALSE,TRUE
"0846017",40,40,65,FALSE,TRUE
"0846018",40,40,65,FALSE,TRUE
"0846020",40,40,65,FALSE,TRUE
"0846021",40,40,65,FALSE,TRUE
"0846025",40,40,50,FALSE,TRUE
"0846026",40,40,50,FALSE,TRUE
"0846027",40,40,50,FALSE,TRUE
"0846028",40,40,50,FALSE,TRUE
"0846029",40,40,50,FALSE,TRUE
"0846030",40,40,50,FALSE,TRUE
"0846031",40,40,50,FALSE,TRUE
"0846032",40,40,50,FALSE,TRUE
"0846033",40,40,50,FALSE,TRUE
"0846034",40,40,50,FALSE,TRUE
"0846035",40,40,50,FALSE,TRUE
"0846036",40,40,50,FALSE,TRUE
"0846037",40,40,50,FALSE,TRUE
"0846038",40,40,65,FALSE,TRUE
"0846039",40,40,65,FALSE,TRUE
"0846050",40,40,65,FALSE,TRUE
"0846053",40,40,50,FALSE,TRUE
"0846055",40,40,65,FALSE,TRUE
"0846058",40,40,65,FALSE,TRUE
"0846062",40,40,50,FALSE,TRUE
"0846065",40,40,50,FALSE,TRUE
"0846067",40,40,65,FALSE,TRUE
"0846070",40,40,50,FALSE,TRUE
"0846072",40,40,65,FALSE,TRUE
"0846077",40,40,50,FALSE,TRUE
"0846080",40,40,65,FALSE,TRUE
"0847001",40,40,50,FALSE,TRUE
"0847002",40,40,50,FALSE,TRUE
"0847003",40,40,50,FALSE,TRUE
"0847005",40,40,50,FALSE,TRUE
"0847006",40,40,65,FALSE,TRUE
"0847007",40,40,65,FALSE,TRUE
"0847008",40,40,65,FALSE,TRUE
"0847009",40,40,65,FALSE,TRUE
"0847011",40,40,65,FALSE,TRUE
"0847013",40,40,65,FALSE,TRUE
"0847015",40,40,65,FALSE,TRUE
"0847016",40,40,65,FALSE,TRUE
"0847017",40,40,65,FALSE,TRUE
"0847018",40,40,65,FALSE,TRUE
"0847019",40,40,65,FALSE,TRUE
"0847020",40,40,65,FALSE,TRUE
"0847021",40,40,65,FALSE,TRUE
"0847024",40,40,50,FALSE,TRUE
"0847025",40,40,50,FALSE,TRUE
"0847026",40,40,50,FALSE,TRUE
"0847029",40,40,50,FALSE,TRUE
"0847032",40,40,50,FALSE,TRUE
"0847033",40,40,50,FALSE,TRUE
"0847034",40,40,50,FALSE,TRUE
"0847035",40,40,50,FALSE,TRUE
"0847039",40,40,50,FALSE,TRUE
"0847040",40,40,50,FALSE,TRUE
"0847044",40,40,65,FALSE,TRUE
"0847046",40,40,50,FALSE,TRUE
"0847049",40,40,50,FALSE,TRUE
"0847051",40,40,50,FALSE,TRUE
"0847054",40,40,65,FALSE,TRUE
"0847056",40,40,50,FALSE,TRUE
"0847058",40,40,50,FALSE,TRUE
"0847060",40,40,65,FALSE,TRUE
"0847062",40,40,50,FALSE,TRUE
"0847064",40,40,50,FALSE,TRUE
"0848001",40,40,50,FALSE,TRUE
"0848002",40,40,50,FALSE,TRUE
"0848003",40,40,50,FALSE,TRUE
"0848004",40,40,65,FALSE,TRUE
"0848005",40,40,65,FALSE,TRUE
"0848006",40,40,65,FALSE,TRUE
"0848007",40,40,65,FALSE,TRUE
"0848008",40,40,65,FALSE,TRUE
"0848009",40,40,65,FALSE,TRUE
"0848010",40,40,65,FALSE,TRUE
"0848011",40,40,65,FALSE,TRUE
"0848012",40,40,50,FALSE,TRUE
"0848016",40,40,50,FALSE,TRUE
"0848018",40,40,50,FALSE,TRUE
"0848019",40,40,50,FALSE,TRUE
"0848020",40,40,50,FALSE,TRUE
"0848021",40,40,50,FALSE,TRUE
"0848022",40,40,50,FALSE,TRUE
"0848023",40,40,50,FALSE,TRUE
"0848024",40,40,65,FALSE,TRUE
"0848042",40,40,50,FALSE,TRUE
"0849001",40,40,50,FALSE,TRUE
"0849003",40,40,50,FALSE,TRUE
"0849005",40,40,50,FALSE,TRUE
"0849007",40,40,50,FALSE,TRUE
"0849008",40,40,65,FALSE,TRUE
"0849009",40,40,65,FALSE,TRUE
"0849010",40,40,65,FALSE,TRUE
"0849011",40,40,65,FALSE,TRUE
"0849012",40,40,65,FALSE,TRUE
"0849013",40,40,65,FALSE,TRUE
"0849014",40,40,65,FALSE,TRUE
"0849015",40,40,65,FALSE,TRUE
"0849016",40,40,65,FALSE,TRUE
"0849017",40,40,65,FALSE,TRUE
"0849018",40,40,65,FALSE,TRUE
"0849019",40,40,65,FALSE,TRUE
"0849020",40,40,65,FALSE,TRUE
"0849024",40,40,50,FALSE,TRUE
"0849025",40,40,50,FALSE,TRUE
"0849027",40,40,50,FALSE,TRUE
"0849028",40,40,50,FALSE,TRUE
"0849029",40,40,50,FALSE,TRUE
"0849030",40,40,50,FALSE,TRUE
"0849031",40,40,50,FALSE,TRUE
"0849032",40,40,50,FALSE,TRUE
"0849034",40,40,50,FALSE,TRUE
"0849036",40,40,50,FALSE,TRUE
"0849037",40,40,50,FALSE,TRUE
"0849038",40,40,50,FALSE,TRUE
"0849041",40,40,50,FALSE,TRUE
"0849045",40,40,50,FALSE,TRUE
"0849047",40,40,50,FALSE,TRUE
"0849049",40,40,50,FALSE,TRUE
"0849051",40,40,50,FALSE,TRUE
"0849054",40,40,50,FALSE,TRUE
"0849057",40,40,50,FALSE,TRUE
"0850012",40,40,40,FALSE,FALSE
"0851002",40,40,40,FALSE,FALSE
"0851010",40,40,40,FALSE,FALSE
"0851011",40,40,40,FALSE,FALSE
"0851012",40,40,40,FALSE,FALSE
"0851013",40,40,40,FALSE,FALSE
"0851019",40,40,40,FALSE,FALSE
"0851027",40,40,40,FALSE,FALSE
"0851029",40,40,40,FALSE,FALSE
"0851030",40,40,40,FALSE,FALSE
"0851044",40,40,40,FALSE,FALSE
"0851046",40,40,40,FALSE,FALSE
"0851049",40,40,40,FALSE,FALSE
"0851061",40,40,40,FALSE,FALSE
"0852006",40,40,40,FALSE,FALSE
"0852007",40,40,40,FALSE,FALSE
"0852008",40,40,40,FALSE,FALSE
"0852012",40,40,40,FALSE,FALSE
"0852013",40,40,40,FALSE,FALSE
"0852017",40,40,40,FALSE,FALSE
"0852018",40,40,40,FALSE,FALSE
"0852020",40,40,40,FALSE,FALSE
"0852021",40,40,40,FALSE,FALSE
"0852033",40,40,40,FALSE,FALSE
"0852034",40,40,40,FALSE,FALSE
"0852037",40,40,40,FALSE,FALSE
"0852039",40,40,40,FALSE,FALSE
"0852041",40,40,40,FALSE,FALSE
"0852046",40,40,40,FALSE,FALSE
"0852048",40,40,40,FALSE,FALSE
"0852049",40,40,40,FALSE,FALSE
